UNITID,STAT_AL,PRCH_AL,IDX_AL,LCOLELYN,LPBOOKS,LEBOOKS,LPMEDIA,LPCLLCT,LBRANCH,LSALWAG,LFRNGBYN,LFRNGBN,LEXMSBB,LEXMSCS,LEXMSOT,LEXMSTL,LEXOMPS,LEXOMOT,LEXOMTL,LEXPTNFB,LILLDPR,LILLDRC,LSUPPVRS
218238,1,-2,-2,2,60878.0,63811.0,2565.0,63443.0,0.0,,2.0,,81275.0,109007.0,72.0,190354.0,547.0,0.0,547.0,443075.0,246.0,224.0,1
218265,2,-2,-2,2,115109.0,0.0,2361.0,117470.0,0.0,194548.0,1.0,,37957.0,21958.0,421.0,60336.0,3784.0,14323.0,18107.0,272991.0,167.0,37.0,2
218335,2,-2,-2,2,151763.0,16879.0,2421.0,154184.0,0.0,,1.0,,40676.0,1354121.0,13914.0,1408711.0,3969.0,231928.0,235897.0,3921196.0,2180.0,6586.0,1
218353,2,-2,-2,2,99495.0,67029.0,2312.0,101807.0,0.0,921901.0,1.0,254498.0,197798.0,109657.0,0.0,307455.0,0.0,92287.0,92287.0,1321643.0,3.0,16.0,1
218399,4,-2,-2,-1,122186.0,11663.0,4390.0,126576.0,0.0,303125.0,2.0,0.0,54235.0,103230.0,2161.0,159626.0,1138.0,40594.0,41732.0,504483.0,647.0,686.0,-1
218414,1,-2,-2,2,85473.0,3171.0,2075.0,87548.0,0.0,,2.0,,21609.0,23189.0,40.0,44838.0,0.0,39412.0,39412.0,234690.0,81.0,81.0,2
218441,1,-2,-2,2,66565.0,0.0,4217.0,70782.0,0.0,,1.0,,95000.0,78000.0,0.0,173000.0,3000.0,25500.0,28500.0,652735.0,135.0,146.0,1
218487,4,-2,-2,-1,11261.0,55356.0,2838.0,14099.0,1.0,,2.0,,50864.0,7702.0,3287.0,61853.0,0.0,10288.0,10288.0,474159.0,3.0,259.0,-1
218520,2,-2,-2,2,29331.0,54035.0,4132.0,33463.0,6.0,231551.0,1.0,70042.0,34353.0,15000.0,3151.0,52504.0,0.0,32126.0,32126.0,316181.0,291.0,234.0,1
218539,1,-2,-2,2,136514.0,1469.0,13007.0,149521.0,0.0,377884.0,2.0,0.0,23277.0,237332.0,7674.0,268283.0,277.0,112956.0,113233.0,759400.0,925.0,1954.0,1
218645,2,-2,-2,2,197366.0,15392.0,4022.0,201388.0,0.0,,1.0,,139350.0,267999.0,0.0,407349.0,4563.0,5522.0,10085.0,1095608.0,501.0,738.0,1
218654,2,-2,-2,2,84387.0,135124.0,1571.0,85958.0,1.0,318228.0,1.0,82369.0,79356.0,89879.0,107.0,169342.0,1748.0,87100.0,88848.0,576418.0,1199.0,604.0,1
218663,2,-2,-2,2,3963958.0,128066.0,105265.0,4069223.0,2.0,7505882.0,1.0,2104486.0,1883738.0,6989019.0,51585.0,8924342.0,69674.0,3000506.0,3070180.0,19500404.0,16258.0,15096.0,1
218672,2,-2,-2,2,75362.0,35194.0,216.0,75578.0,0.0,180946.0,1.0,,52450.0,72347.0,0.0,124797.0,0.0,64422.0,64422.0,370165.0,685.0,311.0,1
218681,2,-2,-2,2,59500.0,22084.0,5780.0,65280.0,1.0,131997.0,1.0,,11987.0,35332.0,538.0,47857.0,0.0,33147.0,33147.0,213001.0,394.0,451.0,1
218690,2,-2,-2,2,71584.0,13192.0,188.0,71772.0,0.0,114350.0,1.0,,70000.0,19100.0,675.0,89775.0,0.0,1973.0,1973.0,206098.0,280.0,106.0,1
218706,1,-2,-2,2,35418.0,19463.0,1155.0,36573.0,1.0,82099.0,1.0,,11643.0,0.0,1200.0,12843.0,0.0,15289.0,15289.0,110231.0,67.0,388.0,1
218724,1,-2,-2,2,160816.0,49728.0,7833.0,168649.0,0.0,1188093.0,1.0,317462.0,162644.0,658297.0,22966.0,843907.0,3991.0,188791.0,192782.0,2224782.0,1487.0,3858.0,1
218733,2,-2,-2,2,307845.0,69405.0,0.0,307845.0,0.0,717736.0,1.0,292553.0,31129.0,113055.0,0.0,144184.0,0.0,184821.0,184821.0,1046741.0,231.0,130.0,1
218742,2,-2,-2,2,177267.0,121747.0,6776.0,184043.0,1.0,,1.0,,219287.0,342000.0,229.0,561516.0,9500.0,28910.0,38410.0,1877960.0,2034.0,1768.0,1
218751,2,-2,-2,2,12383.0,80.0,2871.0,15254.0,0.0,,1.0,,4320.0,15818.0,50.0,20188.0,50.0,890.0,940.0,86265.0,65.0,42.0,1
218821,2,-2,-2,2,51098.0,60123.0,3456.0,54554.0,0.0,274000.0,2.0,,45000.0,4000.0,0.0,49000.0,0.0,28325.0,28325.0,351325.0,377.0,40.0,1
218830,1,-2,-2,2,38667.0,61163.0,5847.0,44514.0,2.0,,1.0,,87425.0,39708.0,111.0,127244.0,0.0,26052.0,26052.0,522510.0,309.0,87.0,1
218858,2,-2,-2,2,28781.0,61163.0,2796.0,31577.0,0.0,126541.0,1.0,,23674.0,52096.0,50.0,75820.0,200.0,13611.0,13811.0,216172.0,18.0,16.0,1
218885,1,-2,-2,2,35928.0,64023.0,939.0,36867.0,1.0,,1.0,,38116.0,32218.0,15.0,70349.0,0.0,20885.0,20885.0,442467.0,574.0,435.0,1
218894,4,-2,-2,-1,116195.0,48435.0,10502.0,126697.0,2.0,1052215.0,2.0,0.0,156984.0,38430.0,2194.0,197608.0,0.0,94150.0,94150.0,1343973.0,138.0,499.0,-1
218919,2,-2,-2,2,112164.0,42703.0,1509.0,113673.0,0.0,,2.0,,47894.0,23300.0,301.0,71495.0,0.0,27050.0,27050.0,324474.0,18.0,36.0,1
218955,1,-2,-2,2,20868.0,56240.0,867.0,21735.0,0.0,104487.0,1.0,,10163.0,6407.0,0.0,16570.0,0.0,33314.0,33314.0,154371.0,84.0,86.0,2
218964,1,-2,-2,2,439170.0,22312.0,3427.0,442597.0,5.0,1374275.0,1.0,379700.0,255453.0,796531.0,16179.0,1068163.0,5944.0,390306.0,396250.0,2838688.0,2530.0,3488.0,1
218973,1,-2,-2,2,198398.0,62988.0,6072.0,204470.0,0.0,616961.0,2.0,0.0,119653.0,206290.0,125090.0,451033.0,22376.0,163619.0,185995.0,1253989.0,1466.0,1632.0,1
218991,2,-2,-2,2,28902.0,61163.0,2808.0,31710.0,0.0,,1.0,,155384.0,117952.0,0.0,273336.0,0.0,26474.0,26474.0,531438.0,288.0,74.0,1
219000,1,-2,-2,2,194625.0,17182.0,5553.0,200178.0,1.0,,2.0,,32698.0,277489.0,733.0,310920.0,1649.0,58648.0,60297.0,946916.0,2300.0,2664.0,1
219046,1,-2,-2,2,266913.0,13863.0,1343.0,268256.0,0.0,323923.0,1.0,83850.0,35735.0,125691.0,4751.0,166177.0,1345.0,67223.0,68568.0,558668.0,1693.0,909.0,1
219082,1,-2,-2,2,93062.0,72978.0,3426.0,96488.0,0.0,311547.0,1.0,60259.0,37630.0,52274.0,7829.0,97733.0,1743.0,73161.0,74904.0,484184.0,1233.0,624.0,1
219091,1,-2,-2,2,70241.0,16225.0,4402.0,74643.0,0.0,,2.0,,36440.0,61298.0,388.0,98126.0,0.0,16584.0,16584.0,332648.0,677.0,390.0,1
219143,2,-2,-2,2,2040.0,1000.0,0.0,2040.0,1.0,,2.0,,3000.0,6400.0,1200.0,10600.0,0.0,3200.0,3200.0,68300.0,10.0,200.0,1
219189,1,-2,-2,2,2921.0,0.0,646.0,3567.0,0.0,,1.0,,4427.0,3220.0,0.0,7647.0,884.0,1045.0,1929.0,29855.0,0.0,12.0,1
219198,2,-2,-2,2,78760.0,75.0,8228.0,86988.0,0.0,114633.0,2.0,,20407.0,44849.0,914.0,66170.0,500.0,24122.0,24622.0,205425.0,1388.0,437.0,1
219204,2,-2,-2,2,29098.0,17062.0,325.0,29423.0,0.0,90000.0,2.0,,550.0,11850.0,1000.0,13400.0,0.0,175.0,175.0,103575.0,78.0,94.0,1
219213,1,-2,-2,2,505.0,17062.0,0.0,505.0,2.0,,2.0,,0.0,8385.0,80.0,8465.0,0.0,175.0,175.0,24240.0,0.0,4.0,1
219240,1,-2,-2,2,60033.0,0.0,927.0,60960.0,0.0,,2.0,,12101.0,17936.0,0.0,30037.0,959.0,12003.0,12962.0,124479.0,233.0,180.0,2
219259,1,-2,-2,2,182984.0,12562.0,2988.0,185972.0,2.0,552677.0,1.0,106519.0,70710.0,207181.0,1797.0,279688.0,6236.0,105480.0,111716.0,944081.0,1693.0,2208.0,1
219277,1,-2,-2,2,49000.0,0.0,300.0,49300.0,12.0,260706.0,1.0,,29000.0,24000.0,4000.0,57000.0,1992.0,162283.0,164275.0,481981.0,0.0,154.0,1
219295,2,-2,-2,2,31772.0,61064.0,3088.0,34860.0,1.0,98014.0,1.0,,2103.0,37189.0,8059.0,47351.0,0.0,16424.0,16424.0,161789.0,183.0,448.0,1
219347,2,-2,-2,2,163444.0,11855.0,4663.0,168107.0,0.0,,1.0,,37220.0,181084.0,0.0,218304.0,0.0,44910.0,44910.0,553139.0,621.0,967.0,1
219356,1,-2,-2,2,936000.0,1506.0,21978.0,957978.0,0.0,1525014.0,1.0,350595.0,310500.0,1062254.0,908.0,1373662.0,20000.0,789814.0,809814.0,3708490.0,8482.0,6187.0,1
219374,2,-2,-2,2,38018.0,0.0,357.0,38375.0,1.0,146335.0,1.0,,25000.0,5000.0,0.0,30000.0,0.0,83063.0,83063.0,259398.0,128.0,0.0,-1
219383,1,-2,-2,2,84240.0,11835.0,1096.0,85336.0,0.0,108694.0,1.0,,36997.0,97916.0,31577.0,166490.0,2359.0,23248.0,25607.0,300791.0,549.0,1044.0,1
219408,2,-2,-2,2,9297.0,0.0,1227.0,10524.0,0.0,,1.0,,1212.0,5569.0,286.0,7067.0,0.0,0.0,0.0,71071.0,0.0,88.0,1
219426,1,-2,-2,2,16093.0,10190.0,255.0,16348.0,0.0,53577.0,1.0,,1915.0,7089.0,0.0,9004.0,69.0,13234.0,13303.0,75884.0,75.0,49.0,2
219471,2,-2,-2,2,727834.0,138.0,36741.0,764575.0,1.0,1656970.0,1.0,433026.0,201291.0,1100190.0,3510.0,1304991.0,10233.0,302945.0,313178.0,3275139.0,7584.0,7336.0,1
219480,2,-2,-2,2,6927.0,150.0,370.0,7297.0,0.0,75000.0,2.0,,20500.0,4000.0,0.0,24500.0,0.0,13000.0,13000.0,112500.0,227.0,137.0,1
219505,2,-2,-2,2,40000.0,0.0,100.0,40100.0,0.0,56160.0,2.0,,7500.0,500.0,0.0,8000.0,0.0,2500.0,2500.0,66660.0,0.0,0.0,2
219578,1,-2,-2,2,55415.0,67871.0,2212.0,57627.0,0.0,185029.0,1.0,,47314.0,89448.0,7305.0,144067.0,795.0,42556.0,43351.0,372447.0,552.0,370.0,1
219602,1,-2,-2,2,349576.0,55031.0,6019.0,355595.0,0.0,1119603.0,1.0,410533.0,172460.0,599294.0,21356.0,793110.0,1221.0,147532.0,148753.0,2061466.0,2035.0,2490.0,1
219639,1,-2,-2,2,14547.0,0.0,1500.0,16047.0,0.0,,2.0,,29376.0,61600.0,0.0,90976.0,0.0,0.0,0.0,349902.0,1053.0,187.0,2
219709,1,-2,-2,2,228427.0,54733.0,28603.0,257030.0,0.0,802416.0,1.0,209056.0,190670.0,541114.0,230.0,732014.0,9958.0,504823.0,514781.0,2049211.0,2442.0,1154.0,1
219718,1,-2,-2,2,50000.0,68500.0,1314.0,51314.0,0.0,255509.0,2.0,0.0,90000.0,235000.0,500.0,325500.0,0.0,65540.0,65540.0,646549.0,0.0,190.0,1
219790,2,-2,-2,2,66197.0,109560.0,2040.0,68237.0,0.0,169987.0,2.0,,47196.0,42471.0,6235.0,95902.0,293.0,31835.0,32128.0,298017.0,251.0,247.0,1
219806,1,-2,-2,2,164005.0,119512.0,7078.0,171083.0,3.0,449890.0,2.0,0.0,7249.0,155210.0,5565.0,168024.0,324.0,55231.0,55555.0,673469.0,636.0,671.0,1
219824,2,-2,-2,2,51734.0,57913.0,5225.0,56959.0,1.0,652233.0,1.0,235564.0,78118.0,74744.0,6258.0,159120.0,1380.0,78234.0,79614.0,890967.0,324.0,232.0,1
219833,1,-2,-2,2,105175.0,70314.0,2022.0,107197.0,0.0,,2.0,,44500.0,91000.0,24080.0,159580.0,0.0,11000.0,11000.0,444690.0,274.0,136.0,1
219842,1,2,220613,-1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
219879,1,-2,-2,2,58470.0,68475.0,6608.0,65078.0,0.0,,1.0,,33997.0,47643.0,657.0,82297.0,1950.0,5969.0,7919.0,392148.0,265.0,136.0,1
219888,2,-2,-2,2,71843.0,65000.0,4578.0,76421.0,4.0,,2.0,,118000.0,57000.0,3000.0,178000.0,4000.0,30000.0,34000.0,518500.0,170.0,223.0,1
219903,2,-2,-2,2,2649.0,0.0,345.0,2994.0,1.0,,2.0,,8065.0,0.0,0.0,8065.0,0.0,0.0,0.0,44873.0,0.0,0.0,2
219949,1,-2,-2,2,77080.0,35032.0,1871.0,78951.0,0.0,173713.0,1.0,,40000.0,70000.0,69100.0,179100.0,450.0,25300.0,25750.0,378563.0,116.0,143.0,1
219976,2,-2,-2,2,213843.0,18400.0,819.0,214662.0,0.0,461893.0,2.0,0.0,63055.0,288477.0,0.0,351532.0,416.0,158954.0,159370.0,972795.0,1470.0,540.0,1
220057,1,-2,-2,2,67134.0,65472.0,2307.0,69441.0,2.0,311100.0,1.0,98500.0,25167.0,52174.0,0.0,77341.0,0.0,12045.0,12045.0,400486.0,39.0,38.0,1
220075,1,-2,-2,2,581571.0,76216.0,103715.0,685286.0,4.0,2020530.0,1.0,734526.0,143582.0,1449501.0,51194.0,1644277.0,15223.0,332574.0,347797.0,4012604.0,13281.0,14708.0,1
220118,2,-2,-2,2,2027.0,0.0,113.0,2140.0,1.0,,2.0,,2500.0,152.0,0.0,2652.0,0.0,680.0,680.0,51215.0,0.0,0.0,1
220136,2,-2,-2,2,130316.0,0.0,5208.0,135524.0,0.0,142530.0,2.0,,32072.0,18940.0,399.0,51411.0,0.0,43274.0,43274.0,237215.0,321.0,242.0,1
220181,2,-2,-2,2,217532.0,0.0,3901.0,221433.0,0.0,,1.0,,23998.0,17658.0,2452.0,44108.0,0.0,40403.0,40403.0,382248.0,24.0,15.0,1
220206,1,-2,-2,2,71169.0,23839.0,5106.0,76275.0,0.0,75637.0,1.0,,18578.0,15693.0,237.0,34508.0,52.0,5697.0,5749.0,115894.0,0.0,61.0,1
220215,1,-2,-2,2,154466.0,113780.0,47154.0,201620.0,0.0,414756.0,1.0,78312.0,37164.0,106264.0,1232.0,144660.0,7638.0,38569.0,46207.0,605623.0,352.0,288.0,1
220400,1,-2,-2,2,56330.0,65000.0,2080.0,58410.0,3.0,247000.0,2.0,,27000.0,34000.0,0.0,61000.0,0.0,26200.0,26200.0,334200.0,233.0,144.0,1
220464,1,-2,-2,2,4548.0,0.0,112.0,4660.0,0.0,,1.0,,668.0,1159.0,0.0,1827.0,0.0,287.0,287.0,45938.0,0.0,0.0,2
220473,2,-2,-2,2,111776.0,73949.0,14748.0,126524.0,0.0,,2.0,,32284.0,51282.0,1933.0,85499.0,1547.0,12442.0,13989.0,299264.0,0.0,68.0,1
220516,2,-2,-2,2,103284.0,105041.0,6473.0,109757.0,2.0,400031.0,2.0,0.0,65303.0,119967.0,1151.0,186421.0,0.0,50742.0,50742.0,637194.0,479.0,565.0,1
220552,2,-2,-2,2,9646.0,29805.0,1325.0,10971.0,1.0,149219.0,2.0,,29354.0,125985.0,20.0,155359.0,0.0,2816.0,2816.0,307394.0,0.0,36.0,1
220589,1,-2,-2,2,75506.0,56678.0,3987.0,79493.0,0.0,,2.0,,3081.0,38542.0,52.0,41675.0,0.0,242.0,242.0,156140.0,308.0,116.0,2
220598,1,-2,-2,2,139379.0,10942.0,986.0,140365.0,0.0,,1.0,,10193.0,24339.0,1950.0,36482.0,0.0,1155.0,1155.0,477414.0,2.0,107.0,1
220604,2,-2,-2,2,68972.0,39726.0,6116.0,75088.0,1.0,,2.0,,66694.0,31289.0,0.0,97983.0,0.0,21028.0,21028.0,293932.0,20.0,0.0,1
220613,2,1,220613,2,164593.0,78898.0,1671.0,166264.0,0.0,533726.0,1.0,82591.0,98832.0,152354.0,69926.0,321112.0,1071.0,233444.0,234515.0,1089353.0,936.0,865.0,1
220631,2,-2,-2,2,108000.0,105136.0,4366.0,112366.0,0.0,491510.0,1.0,110141.0,90000.0,237345.0,1380.0,328725.0,795.0,43833.0,44628.0,864863.0,355.0,654.0,1
220701,1,-2,-2,2,42822.0,64262.0,1612.0,44434.0,0.0,134000.0,2.0,,39000.0,55700.0,500.0,95200.0,0.0,8150.0,8150.0,237350.0,50.0,140.0,1
220710,1,-2,-2,2,134350.0,117421.0,5487.0,139837.0,1.0,354133.0,1.0,43056.0,55799.0,186242.0,1736.0,243777.0,1962.0,24212.0,26174.0,624084.0,222.0,800.0,1
220792,2,-2,-2,2,68704.0,1155.0,347.0,69051.0,0.0,,1.0,,200158.0,968040.0,33.0,1168231.0,0.0,40854.0,40854.0,1988946.0,182.0,330.0,1
220808,2,-2,-2,2,17923.0,0.0,441.0,18364.0,1.0,,2.0,,12750.0,17500.0,0.0,30250.0,200.0,880.0,1080.0,143130.0,0.0,0.0,1
220862,1,-2,-2,2,2067716.0,64339.0,34093.0,2101809.0,4.0,3289000.0,2.0,0.0,360669.0,3064255.0,1141316.0,4566240.0,18784.0,613158.0,631942.0,8487182.0,5447.0,12393.0,1
220871,2,-2,-2,2,85721.0,0.0,1326.0,87047.0,0.0,,1.0,,16095.0,40491.0,0.0,56586.0,5198.0,17828.0,23026.0,335027.0,150.0,269.0,1
220941,1,-2,-2,2,50062.0,56596.0,2366.0,52428.0,0.0,98816.0,2.0,,15255.0,63904.0,686.0,79845.0,80.0,4483.0,4563.0,183224.0,272.0,62.0,2
220978,2,-2,-2,2,802644.0,309000.0,87485.0,890129.0,0.0,3305910.0,1.0,1076915.0,623378.0,2210681.0,469784.0,3303843.0,19710.0,1469359.0,1489069.0,8098822.0,3666.0,5826.0,1
220996,2,-2,-2,2,1400.0,35.0,0.0,1400.0,0.0,,2.0,,5000.0,12000.0,0.0,17000.0,0.0,60000.0,60000.0,142000.0,50.0,50.0,1
221014,2,-2,-2,2,81481.0,73095.0,3822.0,85303.0,0.0,,2.0,,59052.0,103898.0,4789.0,167739.0,6146.0,24814.0,30960.0,402402.0,909.0,1421.0,1
221096,1,-2,-2,2,63860.0,66705.0,5000.0,68860.0,3.0,,1.0,,51069.0,29617.0,2876.0,83562.0,250.0,21835.0,22085.0,492714.0,160.0,137.0,1
221148,4,-2,-2,-1,4687.0,0.0,488.0,5175.0,0.0,65928.0,2.0,,12734.0,6523.0,0.0,19257.0,300.0,8350.0,8650.0,93835.0,0.0,0.0,-1
221184,1,-2,-2,2,57769.0,53309.0,4708.0,62477.0,0.0,,1.0,,29745.0,69921.0,2984.0,102650.0,884.0,46042.0,46926.0,482442.0,318.0,203.0,1
221351,2,-2,-2,2,254710.0,61433.0,13008.0,267718.0,1.0,756268.0,1.0,225374.0,176833.0,378249.0,6207.0,561289.0,33039.0,83341.0,116380.0,1433937.0,1508.0,3164.0,1
221397,2,-2,-2,2,58661.0,67896.0,0.0,58661.0,3.0,,1.0,,36806.0,44283.0,54500.0,135589.0,0.0,4500.0,4500.0,473332.0,31.0,104.0,1
221485,2,-2,-2,2,2588.0,74997.0,9788.0,12376.0,3.0,554346.0,2.0,0.0,30913.0,65348.0,0.0,96261.0,2424.0,34682.0,37106.0,687713.0,120.0,24.0,1
221519,2,-2,-2,2,752454.0,185966.0,24925.0,777379.0,0.0,1146341.0,1.0,387737.0,379445.0,833775.0,19202.0,1232422.0,16784.0,179570.0,196354.0,2575117.0,4043.0,2531.0,1
221643,1,-2,-2,2,76339.0,64362.0,3099.0,79438.0,3.0,,2.0,,114214.0,121231.0,24837.0,260282.0,204.0,48846.0,49050.0,875566.0,292.0,56.0,1
221661,2,-2,-2,2,170176.0,27009.0,4457.0,174633.0,2.0,758081.0,1.0,182206.0,240000.0,130000.0,58000.0,428000.0,0.0,41500.0,41500.0,1227581.0,630.0,860.0,1
221670,1,-2,-2,2,20920.0,0.0,1780.0,22700.0,0.0,163825.0,2.0,,6786.0,56428.0,205.0,63419.0,0.0,33913.0,33913.0,261157.0,120.0,131.0,2
221731,2,-2,-2,2,70031.0,169552.0,1448.0,71479.0,0.0,,2.0,,44482.0,57651.0,0.0,102133.0,542.0,27889.0,28431.0,358550.0,129.0,213.0,1
221740,1,-2,-2,2,516293.0,100604.0,20327.0,536620.0,0.0,1235411.0,2.0,0.0,233422.0,991490.0,6314.0,1231226.0,8028.0,268843.0,276871.0,2743508.0,6012.0,17215.0,1
221759,2,-2,-2,2,3330181.0,334203.0,59002.0,3389183.0,8.0,8852573.0,2.0,0.0,2918174.0,8861912.0,275045.0,12055131.0,19024.0,1307961.0,1326985.0,22234689.0,29478.0,17992.0,1
221768,2,-2,-2,2,480707.0,43157.0,15861.0,496568.0,0.0,1106356.0,2.0,0.0,159539.0,415757.0,374226.0,949522.0,1722.0,0.0,1722.0,2057600.0,474.0,1498.0,1
221838,1,-2,-2,2,484785.0,174539.0,5578.0,490363.0,1.0,1538120.0,1.0,538300.0,285000.0,1639000.0,6000.0,1930000.0,3000.0,121790.0,124790.0,3592910.0,1816.0,858.0,1
221847,1,-2,-2,2,678870.0,28980.0,40529.0,719399.0,0.0,1204846.0,1.0,462332.0,262172.0,998050.0,34584.0,1294806.0,11463.0,150526.0,161989.0,2661641.0,2837.0,2557.0,1
221856,4,-2,-2,-1,147177.0,0.0,2749.0,149926.0,0.0,,2.0,,742.0,17060.0,310.0,18112.0,0.0,25164.0,25164.0,241890.0,0.0,73.0,-1
221892,1,-2,-2,2,73062.0,74086.0,4310.0,77372.0,0.0,432472.0,1.0,11055.0,132882.0,108384.0,19270.0,260536.0,2029.0,228370.0,230399.0,923407.0,432.0,955.0,1
221908,1,-2,-2,2,58262.0,69411.0,8893.0,67155.0,0.0,,2.0,,115623.0,61698.0,2230.0,179551.0,0.0,43748.0,43748.0,737715.0,334.0,177.0,1
221953,2,-2,-2,2,54475.0,112598.0,1428.0,55903.0,1.0,,1.0,,105900.0,100077.0,0.0,205977.0,0.0,33791.0,33791.0,554807.0,11.0,420.0,1
221971,1,-2,-2,2,136398.0,76918.0,12003.0,148401.0,2.0,590291.0,1.0,176038.0,159102.0,142367.0,3871.0,305340.0,0.0,273166.0,273166.0,1168797.0,813.0,1925.0,2
221999,2,-2,-2,2,3031258.0,499950.0,439975.0,3471233.0,8.0,9984473.0,1.0,2099135.0,1520641.0,9522503.0,375568.0,11418712.0,95789.0,3373426.0,3469215.0,24872400.0,28790.0,23311.0,1
222053,1,-2,-2,2,53982.0,68121.0,3800.0,57782.0,0.0,,1.0,,67351.0,136225.0,2743.0,206319.0,1188.0,30607.0,31795.0,756996.0,148.0,82.0,1
222062,1,-2,-2,2,51667.0,112948.0,4410.0,56077.0,0.0,,1.0,,52664.0,80449.0,18.0,133131.0,0.0,19245.0,19245.0,496406.0,55.0,84.0,1
222178,1,-2,-2,2,547303.0,61809.0,65908.0,613211.0,0.0,956612.0,1.0,244840.0,135874.0,414755.0,3102.0,553731.0,12688.0,210654.0,223342.0,1733685.0,3683.0,1204.0,1
222567,2,-2,-2,2,12021.0,41.0,0.0,12021.0,0.0,179673.0,2.0,,38210.0,4902.0,0.0,43112.0,390.0,40422.0,40812.0,263597.0,0.0,10.0,1
222576,2,-2,-2,2,62076.0,24020.0,0.0,62076.0,1.0,,2.0,,7219.0,41260.0,1850.0,50329.0,0.0,50000.0,50000.0,748503.0,381.0,109.0,1
222822,2,-2,-2,2,41535.0,1103.0,12252.0,53787.0,1.0,,2.0,,27388.0,39848.0,0.0,67236.0,638.0,11846.0,12484.0,356758.0,0.0,18.0,1
222831,2,-2,-2,2,1020552.0,31085.0,22189.0,1042741.0,1.0,1003409.0,2.0,0.0,384961.0,1095875.0,2674.0,1483510.0,13595.0,357002.0,370597.0,2857516.0,6640.0,1541.0,1
222877,1,-2,-2,2,46099.0,0.0,1854.0,47953.0,0.0,,2.0,,1897.0,0.0,842.0,2739.0,0.0,0.0,0.0,68445.0,0.0,7.0,1
222938,1,-2,-2,2,34269.0,0.0,2075.0,36344.0,2.0,258231.0,1.0,,170342.0,62718.0,0.0,233060.0,0.0,37784.0,37784.0,529075.0,0.0,0.0,1
222983,2,-2,-2,2,227019.0,27271.0,6393.0,233412.0,0.0,481223.0,2.0,0.0,81164.0,359041.0,5629.0,445834.0,7789.0,69038.0,76827.0,1003884.0,1528.0,880.0,1
222992,1,-2,-2,2,145580.0,31843.0,16595.0,162175.0,7.0,,1.0,,904079.0,261574.0,0.0,1165653.0,391.0,89342.0,89733.0,4570437.0,110.0,71.0,1
223001,2,-2,-2,2,157602.0,0.0,7368.0,164970.0,0.0,,2.0,,91260.0,43384.0,0.0,134644.0,5190.0,38368.0,43558.0,541498.0,543.0,287.0,1
223083,2,-2,-2,2,1670.0,8849.0,494.0,2164.0,0.0,109804.0,2.0,,12575.0,26800.0,1430.0,40805.0,0.0,24830.0,24830.0,175439.0,35.0,143.0,1
223117,2,-2,-2,2,73350.0,28281.0,10151.0,83501.0,0.0,99977.0,1.0,,9119.0,11114.0,568.0,20801.0,2578.0,38318.0,40896.0,161674.0,5.0,6.0,2
223214,1,2,228723,-1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
223223,1,2,229300,-1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
223232,1,-2,-2,2,2484100.0,352582.0,93815.0,2577915.0,0.0,6014046.0,1.0,1939795.0,1178749.0,5835055.0,117727.0,7131531.0,33641.0,1375846.0,1409487.0,14555064.0,51926.0,28489.0,1
223320,1,-2,-2,2,47000.0,50000.0,2200.0,49200.0,3.0,,2.0,,100000.0,30000.0,4000.0,134000.0,0.0,35000.0,35000.0,411000.0,80.0,150.0,1
223427,2,-2,-2,2,179671.0,15.0,13995.0,193666.0,2.0,774423.0,1.0,197613.0,139153.0,177446.0,3018.0,319617.0,8713.0,184577.0,193290.0,1287330.0,0.0,67.0,1
223463,4,-2,-2,-1,5284.0,0.0,325.0,5609.0,0.0,120008.0,2.0,,12526.0,1913.0,600.0,15039.0,0.0,300.0,300.0,135347.0,0.0,0.0,-1
223506,2,-2,-2,2,70611.0,43656.0,721.0,71332.0,0.0,,2.0,,160000.0,78200.0,500.0,238700.0,5250.0,107952.0,113202.0,688835.0,160.0,115.0,1
223524,2,-2,-2,2,57586.0,28641.0,8828.0,66414.0,0.0,,2.0,,28309.0,18116.0,2971.0,49396.0,1100.0,78613.0,79713.0,625248.0,1472.0,1224.0,1
223773,1,-2,-2,2,36077.0,28641.0,12017.0,48094.0,0.0,233466.0,2.0,,36801.0,13960.0,0.0,50761.0,49.0,64785.0,64834.0,349061.0,566.0,794.0,1
223816,1,-2,-2,2,78456.0,0.0,2963.0,81419.0,0.0,395500.0,1.0,95000.0,46500.0,65400.0,3000.0,114900.0,0.0,130600.0,130600.0,641000.0,2.0,53.0,1
223898,1,-2,-2,2,22779.0,57361.0,1345.0,24124.0,1.0,207540.0,2.0,0.0,52460.0,21650.0,2900.0,77010.0,1000.0,22500.0,23500.0,308050.0,129.0,29.0,1
223922,2,-2,-2,2,20423.0,28281.0,467.0,20890.0,0.0,84400.0,2.0,,9000.0,7450.0,400.0,16850.0,0.0,6800.0,6800.0,108050.0,51.0,51.0,1
